Latitude,Longitude,Elevation,Time,HeartRate,Power
42.264242,-71.012883,5.8,2023-09-15 01:56:38+00:00,,
42.264255,-71.012892,5.8,2023-09-15 01:56:39+00:00,,
42.264268,-71.0129,5.8,2023-09-15 01:56:40+00:00,,
42.264282,-71.012907,5.8,2023-09-15 01:56:41+00:00,,
42.264292,-71.012918,5.8,2023-09-15 01:56:42+00:00,,
42.264303,-71.01293,5.8,2023-09-15 01:56:43+00:00,,
42.264315,-71.012942,5.8,2023-09-15 01:56:44+00:00,,
42.264325,-71.012955,5.8,2023-09-15 01:56:45+00:00,,
42.264333,-71.012963,5.8,2023-09-15 01:56:46+00:00,,
42.264343,-71.01297,5.8,2023-09-15 01:56:47+00:00,,
42.264358,-71.012978,5.8,2023-09-15 01:56:48+00:00,,
42.26437,-71.012983,5.8,2023-09-15 01:56:49+00:00,,
42.264383,-71.012988,5.8,2023-09-15 01:56:50+00:00,,
42.264398,-71.012997,5.8,2023-09-15 01:56:51+00:00,,
42.264413,-71.013007,5.8,2023-09-15 01:56:52+00:00,,
42.264427,-71.013013,5.8,2023-09-15 01:56:53+00:00,,
42.264442,-71.01302,5.8,2023-09-15 01:56:54+00:00,,
42.264455,-71.013025,5.8,2023-09-15 01:56:55+00:00,,
42.26447,-71.013032,5.8,2023-09-15 01:56:56+00:00,,
42.264485,-71.013035,5.8,2023-09-15 01:56:57+00:00,,
42.264498,-71.013043,5.8,2023-09-15 01:56:58+00:00,,
42.264517,-71.013048,5.8,2023-09-15 01:56:59+00:00,,
42.264528,-71.013058,5.8,2023-09-15 01:57:00+00:00,,
42.264542,-71.013067,5.8,2023-09-15 01:57:01+00:00,,
42.264553,-71.013068,5.8,2023-09-15 01:57:02+00:00,,
42.264558,-71.013073,5.8,2023-09-15 01:57:03+00:00,,
42.264565,-71.01308,5.8,2023-09-15 01:57:04+00:00,,
42.264577,-71.013085,5.8,2023-09-15 01:57:05+00:00,,
42.264593,-71.013095,5.8,2023-09-15 01:57:06+00:00,,
42.264615,-71.013103,5.8,2023-09-15 01:57:07+00:00,,
42.264638,-71.01311,5.8,2023-09-15 01:57:08+00:00,,
42.264653,-71.013118,5.8,2023-09-15 01:57:09+00:00,,
42.264665,-71.01313,5.8,2023-09-15 01:57:10+00:00,,
42.264675,-71.013137,5.8,2023-09-15 01:57:11+00:00,,
42.264687,-71.01315,5.8,2023-09-15 01:57:12+00:00,,
42.264697,-71.01316,5.8,2023-09-15 01:57:13+00:00,,
42.264708,-71.013168,5.8,2023-09-15 01:57:14+00:00,,
42.264722,-71.013175,5.8,2023-09-15 01:57:15+00:00,,
42.264733,-71.013183,5.8,2023-09-15 01:57:16+00:00,,
42.264742,-71.013188,5.8,2023-09-15 01:57:17+00:00,,
42.264757,-71.013195,5.8,2023-09-15 01:57:18+00:00,,
42.264773,-71.013203,5.8,2023-09-15 01:57:19+00:00,,
42.264787,-71.013208,5.8,2023-09-15 01:57:20+00:00,,
42.264803,-71.013212,5.8,2023-09-15 01:57:21+00:00,,
42.264817,-71.013222,5.8,2023-09-15 01:57:22+00:00,,
42.264828,-71.013233,5.8,2023-09-15 01:57:23+00:00,,
42.264848,-71.013245,5.8,2023-09-15 01:57:24+00:00,,
42.264862,-71.013257,5.8,2023-09-15 01:57:25+00:00,,
42.264877,-71.013263,5.8,2023-09-15 01:57:26+00:00,,
42.264888,-71.013267,5.8,2023-09-15 01:57:27+00:00,,
42.264903,-71.013273,5.8,2023-09-15 01:57:28+00:00,,
42.264918,-71.013277,5.8,2023-09-15 01:57:29+00:00,,
42.264935,-71.013282,5.8,2023-09-15 01:57:30+00:00,,
42.26495,-71.013287,5.8,2023-09-15 01:57:31+00:00,,
42.264963,-71.013293,5.8,2023-09-15 01:57:32+00:00,,
42.264975,-71.013305,5.8,2023-09-15 01:57:33+00:00,,
42.264985,-71.013315,4.7,2023-09-15 01:57:34+00:00,,
42.264992,-71.013328,4.7,2023-09-15 01:57:35+00:00,,
42.265003,-71.013342,4.7,2023-09-15 01:57:36+00:00,,
42.265022,-71.013353,4.7,2023-09-15 01:57:37+00:00,,
42.265038,-71.013363,4.7,2023-09-15 01:57:38+00:00,,
42.265057,-71.01337,4.7,2023-09-15 01:57:39+00:00,,
42.265072,-71.013375,4.7,2023-09-15 01:57:40+00:00,,
42.265083,-71.013377,4.7,2023-09-15 01:57:41+00:00,,
42.265095,-71.013385,4.7,2023-09-15 01:57:42+00:00,,
42.265103,-71.013398,4.7,2023-09-15 01:57:43+00:00,,
42.265117,-71.013405,4.7,2023-09-15 01:57:44+00:00,,
42.265127,-71.013413,4.7,2023-09-15 01:57:45+00:00,,
42.265138,-71.013415,4.7,2023-09-15 01:57:46+00:00,,
42.265153,-71.01342,4.7,2023-09-15 01:57:47+00:00,,
42.26517,-71.013432,4.7,2023-09-15 01:57:48+00:00,,
42.265185,-71.013445,4.7,2023-09-15 01:57:49+00:00,,
42.265202,-71.013458,4.7,2023-09-15 01:57:50+00:00,,
42.26522,-71.013465,4.7,2023-09-15 01:57:51+00:00,,
42.265235,-71.013467,4.7,2023-09-15 01:57:52+00:00,,
42.26525,-71.01347,4.7,2023-09-15 01:57:53+00:00,,
42.265263,-71.013477,4.7,2023-09-15 01:57:54+00:00,,
42.265272,-71.013485,4.7,2023-09-15 01:57:55+00:00,,
42.265285,-71.013497,4.7,2023-09-15 01:57:56+00:00,,
42.265303,-71.01351,4.7,2023-09-15 01:57:57+00:00,,
42.265318,-71.01352,4.7,2023-09-15 01:57:58+00:00,,
42.265328,-71.013525,4.7,2023-09-15 01:57:59+00:00,,
42.265345,-71.01353,4.7,2023-09-15 01:58:00+00:00,,
42.265358,-71.013538,4.7,2023-09-15 01:58:01+00:00,,
42.265372,-71.013542,4.7,2023-09-15 01:58:02+00:00,,
42.265383,-71.013545,4.7,2023-09-15 01:58:03+00:00,,
42.2654,-71.013552,4.7,2023-09-15 01:58:04+00:00,,
42.265423,-71.013558,4.7,2023-09-15 01:58:05+00:00,,
42.265442,-71.013565,4.7,2023-09-15 01:58:06+00:00,,
42.265452,-71.013577,4.7,2023-09-15 01:58:07+00:00,,
42.265462,-71.013583,4.7,2023-09-15 01:58:08+00:00,,
42.265475,-71.01359,4.7,2023-09-15 01:58:09+00:00,,
42.265483,-71.013603,4.7,2023-09-15 01:58:10+00:00,,
42.265492,-71.013617,4.7,2023-09-15 01:58:11+00:00,,
42.2655,-71.013628,5.8,2023-09-15 01:58:12+00:00,,
42.265513,-71.013642,5.8,2023-09-15 01:58:13+00:00,,
42.265527,-71.013652,5.8,2023-09-15 01:58:14+00:00,,
42.265542,-71.013662,5.8,2023-09-15 01:58:15+00:00,,
42.265557,-71.01367,5.8,2023-09-15 01:58:16+00:00,,
42.265572,-71.013678,5.8,2023-09-15 01:58:17+00:00,,
42.265583,-71.013682,5.8,2023-09-15 01:58:18+00:00,,
42.265597,-71.01369,5.8,2023-09-15 01:58:19+00:00,,
42.26561,-71.013697,5.8,2023-09-15 01:58:20+00:00,,
42.265623,-71.0137,5.8,2023-09-15 01:58:21+00:00,,
42.26564,-71.013712,5.8,2023-09-15 01:58:22+00:00,,
42.265653,-71.013722,5.8,2023-09-15 01:58:23+00:00,,
42.265668,-71.01373,3.8,2023-09-15 01:58:24+00:00,,
42.26568,-71.013737,3.8,2023-09-15 01:58:25+00:00,,
42.265693,-71.013738,2.7,2023-09-15 01:58:26+00:00,,
42.265707,-71.01374,2.7,2023-09-15 01:58:27+00:00,,
42.265722,-71.013747,2.7,2023-09-15 01:58:28+00:00,,
42.265735,-71.013752,2.7,2023-09-15 01:58:29+00:00,,
42.265748,-71.013758,2.7,2023-09-15 01:58:30+00:00,,
42.265765,-71.013768,2.7,2023-09-15 01:58:31+00:00,,
42.265778,-71.01378,2.7,2023-09-15 01:58:32+00:00,,
42.265793,-71.013792,2.7,2023-09-15 01:58:33+00:00,,
42.265807,-71.013802,2.7,2023-09-15 01:58:34+00:00,,
42.265822,-71.013813,2.7,2023-09-15 01:58:35+00:00,,
42.265835,-71.01382,2.7,2023-09-15 01:58:36+00:00,,
42.265848,-71.013825,2.7,2023-09-15 01:58:37+00:00,,
42.26586,-71.013828,2.7,2023-09-15 01:58:38+00:00,,
42.265872,-71.013838,2.7,2023-09-15 01:58:39+00:00,,
42.265888,-71.013845,2.7,2023-09-15 01:58:40+00:00,,
42.265903,-71.013848,2.7,2023-09-15 01:58:41+00:00,,
42.265918,-71.013855,2.7,2023-09-15 01:58:42+00:00,,
42.265932,-71.01386,2.7,2023-09-15 01:58:43+00:00,,
42.265943,-71.01387,2.7,2023-09-15 01:58:44+00:00,,
42.265955,-71.013882,2.7,2023-09-15 01:58:45+00:00,,
42.265972,-71.013892,2.7,2023-09-15 01:58:46+00:00,,
42.265987,-71.013902,2.7,2023-09-15 01:58:47+00:00,,
42.266,-71.013912,2.7,2023-09-15 01:58:48+00:00,,
42.266013,-71.013917,2.7,2023-09-15 01:58:49+00:00,,
42.266025,-71.013925,2.7,2023-09-15 01:58:50+00:00,,
42.266037,-71.01393,2.7,2023-09-15 01:58:51+00:00,,
42.266047,-71.013942,2.7,2023-09-15 01:58:52+00:00,,
42.266062,-71.013948,2.7,2023-09-15 01:58:53+00:00,,
42.266075,-71.013953,2.7,2023-09-15 01:58:54+00:00,,
42.266085,-71.01396,2.7,2023-09-15 01:58:55+00:00,,
42.266098,-71.013975,2.7,2023-09-15 01:58:56+00:00,,
42.26611,-71.013988,2.7,2023-09-15 01:58:57+00:00,,
42.266118,-71.014002,2.7,2023-09-15 01:58:58+00:00,,
42.266128,-71.014015,2.7,2023-09-15 01:58:59+00:00,,
42.26614,-71.014023,2.7,2023-09-15 01:59:00+00:00,,
42.266157,-71.014032,2.7,2023-09-15 01:59:01+00:00,,
42.266172,-71.014035,2.7,2023-09-15 01:59:02+00:00,,
42.266188,-71.01404,2.7,2023-09-15 01:59:03+00:00,,
42.266212,-71.01405,1.8,2023-09-15 01:59:04+00:00,,
42.26623,-71.014055,1.8,2023-09-15 01:59:05+00:00,,
42.266245,-71.014065,1.8,2023-09-15 01:59:06+00:00,,
42.26626,-71.014078,1.8,2023-09-15 01:59:07+00:00,,
42.266272,-71.01409,1.8,2023-09-15 01:59:08+00:00,,
42.266285,-71.014103,1.8,2023-09-15 01:59:09+00:00,,
42.2663,-71.014107,1.8,2023-09-15 01:59:10+00:00,,
42.266315,-71.014118,1.8,2023-09-15 01:59:11+00:00,,
42.26633,-71.014132,1.8,2023-09-15 01:59:12+00:00,,
42.266347,-71.014135,1.8,2023-09-15 01:59:13+00:00,,
42.266362,-71.014143,1.8,2023-09-15 01:59:14+00:00,,
42.266373,-71.014153,1.8,2023-09-15 01:59:15+00:00,,
42.266385,-71.014167,1.8,2023-09-15 01:59:16+00:00,,
42.266397,-71.014178,1.8,2023-09-15 01:59:17+00:00,,
42.26641,-71.014193,0.8,2023-09-15 01:59:18+00:00,,
42.266418,-71.0142,0.8,2023-09-15 01:59:19+00:00,,
42.266428,-71.01421,0.8,2023-09-15 01:59:20+00:00,,
42.266443,-71.014215,0.8,2023-09-15 01:59:21+00:00,,
42.266458,-71.014218,0.8,2023-09-15 01:59:22+00:00,,
42.266473,-71.014225,0.8,2023-09-15 01:59:23+00:00,,
42.26649,-71.014233,0.8,2023-09-15 01:59:24+00:00,,
42.266503,-71.01424,0.8,2023-09-15 01:59:25+00:00,,
42.266517,-71.014248,0.8,2023-09-15 01:59:26+00:00,,
42.266528,-71.014248,0.8,2023-09-15 01:59:27+00:00,,
42.266538,-71.01425,0.8,2023-09-15 01:59:28+00:00,,
42.266545,-71.014248,0.8,2023-09-15 01:59:29+00:00,,
42.26655,-71.014245,0.8,2023-09-15 01:59:30+00:00,,
42.266553,-71.014243,0.8,2023-09-15 01:59:31+00:00,,
42.266557,-71.014243,0.8,2023-09-15 01:59:32+00:00,,
42.266557,-71.014245,0.8,2023-09-15 01:59:33+00:00,,
42.266558,-71.014247,0.8,2023-09-15 01:59:34+00:00,,
42.26656,-71.014247,0.8,2023-09-15 01:59:35+00:00,,
42.266558,-71.014242,0.8,2023-09-15 01:59:36+00:00,,
42.266557,-71.014233,0.8,2023-09-15 01:59:37+00:00,,
42.266555,-71.01423,1.8,2023-09-15 01:59:38+00:00,,
42.26656,-71.014232,1.8,2023-09-15 01:59:39+00:00,,
42.266565,-71.014233,1.8,2023-09-15 01:59:40+00:00,,
42.266565,-71.01423,1.8,2023-09-15 01:59:41+00:00,,
42.266565,-71.01423,1.8,2023-09-15 01:59:42+00:00,,
42.266565,-71.01423,1.8,2023-09-15 01:59:43+00:00,,
42.266565,-71.01423,1.8,2023-09-15 01:59:44+00:00,,
42.266565,-71.01423,1.8,2023-09-15 01:59:45+00:00,,
42.266565,-71.01423,1.8,2023-09-15 01:59:46+00:00,,
42.266565,-71.01423,1.8,2023-09-15 01:59:47+00:00,,
42.266565,-71.01423,1.8,2023-09-15 01:59:48+00:00,,
42.266565,-71.01423,1.8,2023-09-15 01:59:49+00:00,,
42.266565,-71.01423,1.8,2023-09-15 01:59:50+00:00,,
42.266565,-71.01423,1.8,2023-09-15 01:59:51+00:00,,
42.266565,-71.01423,1.8,2023-09-15 01:59:52+00:00,,
42.266565,-71.01423,1.8,2023-09-15 01:59:53+00:00,,
42.266565,-71.01423,1.8,2023-09-15 01:59:54+00:00,,
42.266565,-71.01423,1.8,2023-09-15 01:59:55+00:00,,
42.266568,-71.014232,1.8,2023-09-15 01:59:56+00:00,,
42.26659,-71.014232,1.8,2023-09-15 01:59:57+00:00,,
42.26661,-71.014228,1.8,2023-09-15 01:59:58+00:00,,
42.26663,-71.014227,1.8,2023-09-15 01:59:59+00:00,,
42.266648,-71.01422,0.8,2023-09-15 02:00:00+00:00,,
42.266665,-71.014213,0.8,2023-09-15 02:00:01+00:00,,
42.266678,-71.014213,0.8,2023-09-15 02:00:02+00:00,,
42.266688,-71.014217,0.8,2023-09-15 02:00:03+00:00,,
42.266697,-71.014213,0.8,2023-09-15 02:00:04+00:00,,
42.266702,-71.014213,0.8,2023-09-15 02:00:05+00:00,,
42.266705,-71.014217,0.8,2023-09-15 02:00:06+00:00,,
42.266703,-71.014222,0.8,2023-09-15 02:00:07+00:00,,
42.266702,-71.014225,0.8,2023-09-15 02:00:08+00:00,,
42.2667,-71.014223,0.8,2023-09-15 02:00:09+00:00,,
42.266695,-71.014217,0.8,2023-09-15 02:00:10+00:00,,
42.26669,-71.014222,0.8,2023-09-15 02:00:11+00:00,,
42.266688,-71.014232,0.8,2023-09-15 02:00:12+00:00,,
42.266687,-71.014238,0.8,2023-09-15 02:00:13+00:00,,
42.266685,-71.014245,0.8,2023-09-15 02:00:14+00:00,,
42.266687,-71.014252,0.8,2023-09-15 02:00:15+00:00,,
42.26669,-71.01425,0.8,2023-09-15 02:00:16+00:00,,
42.266692,-71.014238,0.8,2023-09-15 02:00:17+00:00,,
42.266683,-71.014227,0.8,2023-09-15 02:00:18+00:00,,
42.266678,-71.014227,0.8,2023-09-15 02:00:19+00:00,,
42.266675,-71.01423,0.8,2023-09-15 02:00:20+00:00,,
42.266675,-71.01423,0.8,2023-09-15 02:00:21+00:00,,
42.266675,-71.01423,0.8,2023-09-15 02:00:22+00:00,,
42.266675,-71.01423,0.8,2023-09-15 02:00:23+00:00,,
42.266675,-71.01423,0.8,2023-09-15 02:00:24+00:00,,
42.266675,-71.01423,0.8,2023-09-15 02:00:25+00:00,,
42.266675,-71.01423,0.8,2023-09-15 02:00:26+00:00,,
42.266675,-71.01423,0.8,2023-09-15 02:00:27+00:00,,
42.266675,-71.01423,0.8,2023-09-15 02:00:28+00:00,,
42.266675,-71.014235,0.8,2023-09-15 02:00:29+00:00,,
42.266678,-71.014258,0.8,2023-09-15 02:00:30+00:00,,
42.266682,-71.01428,0.8,2023-09-15 02:00:31+00:00,,
42.26669,-71.014303,0.8,2023-09-15 02:00:32+00:00,,
42.266703,-71.014323,0.8,2023-09-15 02:00:33+00:00,,
42.266712,-71.01434,0.8,2023-09-15 02:00:34+00:00,,
42.26672,-71.014358,0.8,2023-09-15 02:00:35+00:00,,
42.266728,-71.014377,0.8,2023-09-15 02:00:36+00:00,,
42.266737,-71.014397,0.8,2023-09-15 02:00:37+00:00,,
42.266742,-71.014415,0.8,2023-09-15 02:00:38+00:00,,
42.266747,-71.01443,0.8,2023-09-15 02:00:39+00:00,,
42.26675,-71.014445,0.8,2023-09-15 02:00:40+00:00,,
42.266755,-71.01446,0.8,2023-09-15 02:00:41+00:00,,
42.266762,-71.014482,0.8,2023-09-15 02:00:42+00:00,,
42.26677,-71.014502,0.8,2023-09-15 02:00:43+00:00,,
42.26678,-71.01452,0.8,2023-09-15 02:00:44+00:00,,
42.266788,-71.01454,0.8,2023-09-15 02:00:45+00:00,,
42.266802,-71.014555,0.8,2023-09-15 02:00:46+00:00,,
42.266813,-71.014573,0.8,2023-09-15 02:00:47+00:00,,
42.26682,-71.014595,0.8,2023-09-15 02:00:48+00:00,,
42.266828,-71.014612,0.8,2023-09-15 02:00:49+00:00,,
42.266838,-71.014622,1.8,2023-09-15 02:00:50+00:00,,
42.266847,-71.014637,1.8,2023-09-15 02:00:51+00:00,,
42.266858,-71.014648,1.8,2023-09-15 02:00:52+00:00,,
42.266872,-71.014653,1.8,2023-09-15 02:00:53+00:00,,
42.266882,-71.01467,1.8,2023-09-15 02:00:54+00:00,,
42.266888,-71.014688,1.8,2023-09-15 02:00:55+00:00,,
42.2669,-71.014705,1.8,2023-09-15 02:00:56+00:00,,
42.26691,-71.014718,1.8,2023-09-15 02:00:57+00:00,,
42.26692,-71.014732,0.8,2023-09-15 02:00:58+00:00,,
42.266932,-71.014752,0.8,2023-09-15 02:00:59+00:00,,
42.266945,-71.014775,0.8,2023-09-15 02:01:00+00:00,,
42.266958,-71.01479,0.8,2023-09-15 02:01:01+00:00,,
42.26697,-71.014803,0.8,2023-09-15 02:01:02+00:00,,
42.266982,-71.014818,0.8,2023-09-15 02:01:03+00:00,,
42.266995,-71.014835,0.8,2023-09-15 02:01:04+00:00,,
42.267008,-71.014852,0.8,2023-09-15 02:01:05+00:00,,
42.267023,-71.014872,0.8,2023-09-15 02:01:06+00:00,,
42.267035,-71.01489,0.8,2023-09-15 02:01:07+00:00,,
42.267048,-71.014907,0.8,2023-09-15 02:01:08+00:00,,
42.267057,-71.014923,0.8,2023-09-15 02:01:09+00:00,,
42.267067,-71.014943,0.8,2023-09-15 02:01:10+00:00,,
42.267082,-71.01496,0.8,2023-09-15 02:01:11+00:00,,
42.267097,-71.01498,1.8,2023-09-15 02:01:12+00:00,,
42.267112,-71.014998,1.8,2023-09-15 02:01:13+00:00,,
42.267123,-71.015018,1.8,2023-09-15 02:01:14+00:00,,
42.267138,-71.015043,1.8,2023-09-15 02:01:15+00:00,,
42.267147,-71.015062,0.8,2023-09-15 02:01:16+00:00,,
42.267158,-71.01508,0.8,2023-09-15 02:01:17+00:00,,
42.26717,-71.015095,0.8,2023-09-15 02:01:18+00:00,,
42.267182,-71.01511,0.8,2023-09-15 02:01:19+00:00,,
42.267192,-71.015125,0.8,2023-09-15 02:01:20+00:00,,
42.267203,-71.01514,0.8,2023-09-15 02:01:21+00:00,,
42.267212,-71.015157,0.8,2023-09-15 02:01:22+00:00,,
42.267227,-71.015163,0.8,2023-09-15 02:01:23+00:00,,
42.267237,-71.015177,0.8,2023-09-15 02:01:24+00:00,,
42.267243,-71.015198,0.8,2023-09-15 02:01:25+00:00,,
42.267247,-71.015215,0.8,2023-09-15 02:01:26+00:00,,
42.26725,-71.015238,0.8,2023-09-15 02:01:27+00:00,,
42.267253,-71.015258,1.8,2023-09-15 02:01:28+00:00,,
42.267258,-71.015275,1.8,2023-09-15 02:01:29+00:00,,
42.267267,-71.015292,1.8,2023-09-15 02:01:30+00:00,,
42.267277,-71.015308,1.8,2023-09-15 02:01:31+00:00,,
42.267287,-71.015325,1.8,2023-09-15 02:01:32+00:00,,
42.267295,-71.015345,1.8,2023-09-15 02:01:33+00:00,,
42.267303,-71.01536,1.8,2023-09-15 02:01:34+00:00,,
42.267315,-71.015377,1.8,2023-09-15 02:01:35+00:00,,
42.267325,-71.015395,1.8,2023-09-15 02:01:36+00:00,,
42.267337,-71.015413,1.8,2023-09-15 02:01:37+00:00,,
42.267347,-71.01543,0.8,2023-09-15 02:01:38+00:00,,
42.267358,-71.01544,0.8,2023-09-15 02:01:39+00:00,,
42.26737,-71.015452,0.8,2023-09-15 02:01:40+00:00,,
42.267378,-71.015465,0.8,2023-09-15 02:01:41+00:00,,
42.267388,-71.015475,1.8,2023-09-15 02:01:42+00:00,,
42.267398,-71.015485,1.8,2023-09-15 02:01:43+00:00,,
42.267408,-71.015498,1.8,2023-09-15 02:01:44+00:00,,
42.267415,-71.01552,1.8,2023-09-15 02:01:45+00:00,,
42.267423,-71.015542,1.8,2023-09-15 02:01:46+00:00,,
42.267435,-71.015552,1.8,2023-09-15 02:01:47+00:00,,
42.267442,-71.015565,0.8,2023-09-15 02:01:48+00:00,,
42.267452,-71.01558,0.8,2023-09-15 02:01:49+00:00,,
42.26746,-71.015595,0.8,2023-09-15 02:01:50+00:00,,
42.267468,-71.01561,0.8,2023-09-15 02:01:51+00:00,,
42.267477,-71.015627,0.8,2023-09-15 02:01:52+00:00,,
42.267483,-71.01564,0.8,2023-09-15 02:01:53+00:00,,
42.26749,-71.015658,0.8,2023-09-15 02:01:54+00:00,,
42.267498,-71.015672,0.8,2023-09-15 02:01:55+00:00,,
42.267507,-71.015685,0.8,2023-09-15 02:01:56+00:00,,
42.267517,-71.015703,0.8,2023-09-15 02:01:57+00:00,,
42.26753,-71.015718,0.8,2023-09-15 02:01:58+00:00,,
42.267542,-71.01573,0.8,2023-09-15 02:01:59+00:00,,
42.267553,-71.015743,0.8,2023-09-15 02:02:00+00:00,,
42.267565,-71.015757,0.8,2023-09-15 02:02:01+00:00,,
42.267578,-71.01577,0.8,2023-09-15 02:02:02+00:00,,
42.267588,-71.015785,0.8,2023-09-15 02:02:03+00:00,,
42.2676,-71.015802,0.8,2023-09-15 02:02:04+00:00,,
42.267612,-71.01582,0.8,2023-09-15 02:02:05+00:00,,
42.267622,-71.015837,0.8,2023-09-15 02:02:06+00:00,,
42.267632,-71.015857,0.8,2023-09-15 02:02:07+00:00,,
42.26764,-71.015873,0.8,2023-09-15 02:02:08+00:00,,
42.267648,-71.01589,0.8,2023-09-15 02:02:09+00:00,,
42.267657,-71.015908,0.8,2023-09-15 02:02:10+00:00,,
42.267668,-71.015925,0.8,2023-09-15 02:02:11+00:00,,
42.267678,-71.01594,0.8,2023-09-15 02:02:12+00:00,,
42.267692,-71.015957,0.8,2023-09-15 02:02:13+00:00,,
42.267702,-71.015977,0.8,2023-09-15 02:02:14+00:00,,
42.267712,-71.015998,0.8,2023-09-15 02:02:15+00:00,,
42.26772,-71.016017,0.8,2023-09-15 02:02:16+00:00,,
42.267728,-71.016032,0.8,2023-09-15 02:02:17+00:00,,
42.267737,-71.016048,0.8,2023-09-15 02:02:18+00:00,,
42.267747,-71.016065,0.8,2023-09-15 02:02:19+00:00,,
42.267758,-71.016082,0.8,2023-09-15 02:02:20+00:00,,
42.26777,-71.0161,0.8,2023-09-15 02:02:21+00:00,,
42.26778,-71.016115,0.8,2023-09-15 02:02:22+00:00,,
42.267788,-71.016127,0.8,2023-09-15 02:02:23+00:00,,
42.2678,-71.016142,0.8,2023-09-15 02:02:24+00:00,,
42.267813,-71.016152,0.8,2023-09-15 02:02:25+00:00,,
42.267823,-71.016163,0.8,2023-09-15 02:02:26+00:00,,
42.267833,-71.016172,0.8,2023-09-15 02:02:27+00:00,,
42.267845,-71.016182,0.8,2023-09-15 02:02:28+00:00,,
42.267857,-71.01619,0.8,2023-09-15 02:02:29+00:00,,
42.267867,-71.016197,0.8,2023-09-15 02:02:30+00:00,,
42.267875,-71.0162,0.8,2023-09-15 02:02:31+00:00,,
42.267882,-71.016202,0.8,2023-09-15 02:02:32+00:00,,
42.267883,-71.016203,0.8,2023-09-15 02:02:33+00:00,,
42.267882,-71.016205,0.8,2023-09-15 02:02:34+00:00,,
42.267882,-71.016212,0.8,2023-09-15 02:02:35+00:00,,
42.26788,-71.016218,0.8,2023-09-15 02:02:36+00:00,,
42.267883,-71.016218,0.8,2023-09-15 02:02:37+00:00,,
42.267887,-71.016215,0.8,2023-09-15 02:02:38+00:00,,
42.267887,-71.01621,0.8,2023-09-15 02:02:39+00:00,,
42.267887,-71.0162,0.8,2023-09-15 02:02:40+00:00,,
42.267885,-71.0162,0.8,2023-09-15 02:02:41+00:00,,
42.267882,-71.016203,1.8,2023-09-15 02:02:42+00:00,,
42.267877,-71.016205,1.8,2023-09-15 02:02:43+00:00,,
42.267882,-71.016208,1.8,2023-09-15 02:02:44+00:00,,
42.267882,-71.016208,1.8,2023-09-15 02:02:45+00:00,,
42.267882,-71.016208,0.8,2023-09-15 02:02:46+00:00,,
42.267882,-71.016208,0.8,2023-09-15 02:02:47+00:00,,
42.267882,-71.016208,0.8,2023-09-15 02:02:48+00:00,,
42.267882,-71.016208,0.8,2023-09-15 02:02:49+00:00,,
42.267882,-71.016208,0.8,2023-09-15 02:02:50+00:00,,
42.267882,-71.016208,0.8,2023-09-15 02:02:51+00:00,,
42.267882,-71.016208,0.8,2023-09-15 02:02:52+00:00,,
42.267882,-71.016208,0.8,2023-09-15 02:02:53+00:00,,
42.267882,-71.016208,0.8,2023-09-15 02:02:54+00:00,,
42.267882,-71.016208,0.8,2023-09-15 02:02:55+00:00,,
42.267882,-71.016215,2.7,2023-09-15 02:02:56+00:00,,
42.267887,-71.01624,2.7,2023-09-15 02:02:57+00:00,,
42.267893,-71.016258,1.8,2023-09-15 02:02:58+00:00,,
42.267902,-71.01628,1.8,2023-09-15 02:02:59+00:00,,
42.26791,-71.016302,1.8,2023-09-15 02:03:00+00:00,,
42.267918,-71.01633,1.8,2023-09-15 02:03:01+00:00,,
42.267925,-71.016355,1.8,2023-09-15 02:03:02+00:00,,
42.267935,-71.016382,1.8,2023-09-15 02:03:03+00:00,,
42.267947,-71.016408,1.8,2023-09-15 02:03:04+00:00,,
42.267958,-71.016423,1.8,2023-09-15 02:03:05+00:00,,
42.26797,-71.016435,1.8,2023-09-15 02:03:06+00:00,,
42.26798,-71.016448,1.8,2023-09-15 02:03:07+00:00,,
42.267988,-71.01646,1.8,2023-09-15 02:03:08+00:00,,
42.267997,-71.016475,1.8,2023-09-15 02:03:09+00:00,,
42.268007,-71.016493,1.8,2023-09-15 02:03:10+00:00,,
42.268017,-71.016505,1.8,2023-09-15 02:03:11+00:00,,
42.268023,-71.016513,1.8,2023-09-15 02:03:12+00:00,,
42.268033,-71.016522,1.8,2023-09-15 02:03:13+00:00,,
42.26804,-71.016538,1.8,2023-09-15 02:03:14+00:00,,
42.268047,-71.01655,1.8,2023-09-15 02:03:15+00:00,,
42.26805,-71.016567,1.8,2023-09-15 02:03:16+00:00,,
42.26806,-71.016587,1.8,2023-09-15 02:03:17+00:00,,
42.268073,-71.016598,1.8,2023-09-15 02:03:18+00:00,,
42.268087,-71.016612,1.8,2023-09-15 02:03:19+00:00,,
42.2681,-71.01662,0.8,2023-09-15 02:03:20+00:00,,
42.268112,-71.016627,0.8,2023-09-15 02:03:21+00:00,,
42.26812,-71.016637,0.8,2023-09-15 02:03:22+00:00,,
42.268132,-71.016653,0.8,2023-09-15 02:03:23+00:00,,
42.268142,-71.016677,0.8,2023-09-15 02:03:24+00:00,,
42.268152,-71.016693,0.8,2023-09-15 02:03:25+00:00,,
42.26816,-71.01671,0.8,2023-09-15 02:03:26+00:00,,
42.268172,-71.016728,0.8,2023-09-15 02:03:27+00:00,,
42.268182,-71.016742,0.8,2023-09-15 02:03:28+00:00,,
